scope,intervention_type,metric,mean,std,n,formatted
within_intervention,location_swap,pearson_mean_abs_off_diagonal,0.41909797232991536,0.044466118924589494,3,0.4191 +/- 0.0445
within_intervention,location_swap,pearson_predicate_coverage_prob__entitlement_prob,0.0383560168639795,0.032882523941450026,3,0.0384 +/- 0.0329
within_intervention,location_swap,pearson_predicate_coverage_prob__polarity_margin,0.180959897618585,0.19141102011228894,3,0.1810 +/- 0.1914
within_intervention,location_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.382908852764891,0.061731952772893915,3,-0.3829 +/- 0.0617
within_intervention,location_swap,pearson_sufficiency_prob__entitlement_prob,-0.665256910528219,0.05105376858880119,3,-0.6653 +/- 0.0511
within_intervention,location_swap,pearson_sufficiency_prob__polarity_margin,-0.4862365644038511,0.0685540792668038,3,-0.4862 +/- 0.0686
within_intervention,location_swap,spearman_entitlement_prob__polarity_margin,0.5848476428637585,0.042554694305983534,3,0.5848 +/- 0.0426
within_intervention,location_swap,spearman_frame_prob__entitlement_prob,0.9803463925164397,0.026837183846464684,3,0.9803 +/- 0.0268
within_intervention,location_swap,spearman_frame_prob__polarity_margin,0.5674909697138094,0.05693518650333157,3,0.5675 +/- 0.0569
within_intervention,location_swap,spearman_frame_prob__predicate_coverage_prob,0.3027507641011392,0.1338154678430504,3,0.3028 +/- 0.1338
within_intervention,location_swap,spearman_frame_prob__sufficiency_prob,-0.8611466148004076,0.012883165018940003,3,-0.8611 +/- 0.0129
within_intervention,location_swap,spearman_max_abs_off_diagonal,0.9803463925164397,0.026837183846464684,3,0.9803 +/- 0.0268
within_intervention,location_swap,spearman_mean_abs_off_diagonal,0.5838381031768084,0.03606777956031203,3,0.5838 +/- 0.0361
within_intervention,location_swap,spearman_predicate_coverage_prob__entitlement_prob,0.3430212095952579,0.1613494189332415,3,0.3430 +/- 0.1613
within_intervention,location_swap,spearman_predicate_coverage_prob__polarity_margin,0.16747244604982867,0.13366345419737147,3,0.1675 +/- 0.1337
within_intervention,location_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.5739742521070669,0.06746969159978188,3,-0.5740 +/- 0.0675
within_intervention,location_swap,spearman_sufficiency_prob__entitlement_prob,-0.8895989626748171,0.04393080522646778,3,-0.8896 +/- 0.0439
within_intervention,location_swap,spearman_sufficiency_prob__polarity_margin,-0.5677317773455589,0.08473731428530484,3,-0.5677 +/- 0.0847
within_intervention,none,n,60.0,0.0,3,60.0000 +/- 0.0000
within_intervention,none,pearson_entitlement_prob__polarity_margin,-0.32209796527930407,0.15652587224642348,3,-0.3221 +/- 0.1565
within_intervention,none,pearson_frame_prob__entitlement_prob,0.9714921894833318,0.02199113222982966,3,0.9715 +/- 0.0220
within_intervention,none,pearson_frame_prob__polarity_margin,-0.3819952591551181,0.16912018115851576,3,-0.3820 +/- 0.1691
within_intervention,none,pearson_frame_prob__predicate_coverage_prob,0.7025844127891503,0.23604352232912265,3,0.7026 +/- 0.2360
within_intervention,none,pearson_frame_prob__sufficiency_prob,-0.6745346073817843,0.09101181733848483,3,-0.6745 +/- 0.0910
within_intervention,none,pearson_max_abs_off_diagonal,0.9714921894833318,0.02199113222982966,3,0.9715 +/- 0.0220
within_intervention,none,pearson_mean_abs_off_diagonal,0.6168738202926838,0.013009663622117897,3,0.6169 +/- 0.0130
within_intervention,none,pearson_predicate_coverage_prob__entitlement_prob,0.8385731096379413,0.1407138563297946,3,0.8386 +/- 0.1407
within_intervention,none,pearson_predicate_coverage_prob__polarity_margin,-0.229707568322249,0.0696749039074237,3,-0.2297 +/- 0.0697
within_intervention,none,pearson_predicate_coverage_prob__sufficiency_prob,-0.5142041733891837,0.04479682057763153,3,-0.5142 +/- 0.0448
within_intervention,none,pearson_sufficiency_prob__entitlement_prob,-0.6349228798489625,0.07759388365178221,3,-0.6349 +/- 0.0776
within_intervention,none,pearson_sufficiency_prob__polarity_margin,0.8986260376398127,0.03506984746165399,3,0.8986 +/- 0.0351
within_intervention,none,spearman_entitlement_prob__polarity_margin,-0.25996110030564046,0.1518068804768816,3,-0.2600 +/- 0.1518
within_intervention,none,spearman_frame_prob__entitlement_prob,0.9903121237380753,0.0070687379376811405,3,0.9903 +/- 0.0071
within_intervention,none,spearman_frame_prob__polarity_margin,-0.3289617486338798,0.15545829141345494,3,-0.3290 +/- 0.1555
within_intervention,none,spearman_frame_prob__predicate_coverage_prob,0.4011803884052834,0.1383221200892311,3,0.4012 +/- 0.1383
within_intervention,none,spearman_frame_prob__sufficiency_prob,-0.641789385940539,0.14033068522509523,3,-0.6418 +/- 0.1403
within_intervention,none,spearman_max_abs_off_diagonal,0.9903121237380753,0.0070687379376811405,3,0.9903 +/- 0.0071
within_intervention,none,spearman_mean_abs_off_diagonal,0.5734177963552965,0.08991653393481845,3,0.5734 +/- 0.0899
within_intervention,none,spearman_predicate_coverage_prob__entitlement_prob,0.373450151260623,0.14027559900466452,3,0.3735 +/- 0.1403
within_intervention,none,spearman_predicate_coverage_prob__polarity_margin,-0.61864948334046,0.1294664094778124,3,-0.6186 +/- 0.1295
within_intervention,none,spearman_predicate_coverage_prob__sufficiency_prob,-0.7691650517812021,0.11051575755420472,3,-0.7692 +/- 0.1105
within_intervention,none,spearman_sufficiency_prob__entitlement_prob,-0.5760303788089284,0.13286302885248205,3,-0.5760 +/- 0.1329
within_intervention,none,spearman_sufficiency_prob__polarity_margin,0.7746781513383348,0.08949784307683561,3,0.7747 +/- 0.0895
within_intervention,paraphrase,n,60.0,0.0,3,60.0000 +/- 0.0000
within_intervention,paraphrase,pearson_entitlement_prob__polarity_margin,-0.2770163753716768,0.07812715008773559,3,-0.2770 +/- 0.0781
within_intervention,paraphrase,pearson_frame_prob__entitlement_prob,0.9816549666073806,0.02389521735042165,3,0.9817 +/- 0.0239
within_intervention,paraphrase,pearson_frame_prob__polarity_margin,-0.293008163468833,0.07212376584328728,3,-0.2930 +/- 0.0721
within_intervention,paraphrase,pearson_frame_prob__predicate_coverage_prob,0.5267049951851002,0.352957667301819,3,0.5267 +/- 0.3530
within_intervention,paraphrase,pearson_frame_prob__sufficiency_prob,-0.6218069690374052,0.1894637685755599,3,-0.6218 +/- 0.1895
within_intervention,paraphrase,pearson_max_abs_off_diagonal,0.9816549666073806,0.02389521735042165,3,0.9817 +/- 0.0239
within_intervention,paraphrase,pearson_mean_abs_off_diagonal,0.5753489322091387,0.10479812566417486,3,0.5753 +/- 0.1048
within_intervention,paraphrase,pearson_predicate_coverage_prob__entitlement_prob,0.6399177338772456,0.3410203286920671,3,0.6399 +/- 0.3410
within_intervention,paraphrase,pearson_predicate_coverage_prob__polarity_margin,-0.32682155597108786,0.14505554491558162,3,-0.3268 +/- 0.1451
within_intervention,paraphrase,pearson_predicate_coverage_prob__sufficiency_prob,-0.5904280736845684,0.05548849441408138,3,-0.5904 +/- 0.0555
within_intervention,paraphrase,pearson_sufficiency_prob__entitlement_prob,-0.6219707668445508,0.16572035232514004,3,-0.6220 +/- 0.1657
within_intervention,paraphrase,pearson_sufficiency_prob__polarity_margin,0.8741597220435389,0.06809771181578433,3,0.8742 +/- 0.0681
within_intervention,paraphrase,spearman_entitlement_prob__polarity_margin,-0.21644901361489302,0.20826195120013838,3,-0.2164 +/- 0.2083
within_intervention,paraphrase,spearman_frame_prob__entitlement_prob,0.9651755117162174,0.0413481167786136,3,0.9652 +/- 0.0413
within_intervention,paraphrase,spearman_frame_prob__polarity_margin,-0.2855978512549782,0.13402338902038918,3,-0.2856 +/- 0.1340
within_intervention,paraphrase,spearman_frame_prob__predicate_coverage_prob,0.3117552309494589,0.12735084898883794,3,0.3118 +/- 0.1274
within_intervention,paraphrase,spearman_frame_prob__sufficiency_prob,-0.5683245345929425,0.15664279802896552,3,-0.5683 +/- 0.1566
within_intervention,paraphrase,spearman_max_abs_off_diagonal,0.9651755117162174,0.0413481167786136,3,0.9652 +/- 0.0413
within_intervention,paraphrase,spearman_mean_abs_off_diagonal,0.5312909966903901,0.08897686285685913,3,0.5313 +/- 0.0890
within_intervention,paraphrase,spearman_predicate_coverage_prob__entitlement_prob,0.3536463988628828,0.04749196613322462,3,0.3536 +/- 0.0475
within_intervention,paraphrase,spearman_predicate_coverage_prob__polarity_margin,-0.5785789834516959,0.2017016849367967,3,-0.5786 +/- 0.2017
within_intervention,paraphrase,spearman_predicate_coverage_prob__sufficiency_prob,-0.7126452006343994,0.11806284685777238,3,-0.7126 +/- 0.1181
within_intervention,paraphrase,spearman_sufficiency_prob__entitlement_prob,-0.5608409743447255,0.18265173463402898,3,-0.5608 +/- 0.1827
within_intervention,paraphrase,spearman_sufficiency_prob__polarity_margin,0.7561915346855609,0.09064264769090999,3,0.7562 +/- 0.0906
within_intervention,polarity_flip,n,60.0,0.0,3,60.0000 +/- 0.0000
within_intervention,polarity_flip,pearson_entitlement_prob__polarity_margin,-0.0029286395593817786,0.20632273083697883,3,-0.0029 +/- 0.2063
within_intervention,polarity_flip,pearson_frame_prob__entitlement_prob,0.9971940295833139,0.00251953670809702,3,0.9972 +/- 0.0025
within_intervention,polarity_flip,pearson_frame_prob__polarity_margin,-0.06182166989199294,0.18301713776637474,3,-0.0618 +/- 0.1830
within_intervention,polarity_flip,pearson_frame_prob__predicate_coverage_prob,0.12939944032079748,0.3046129174186343,3,0.1294 +/- 0.3046
within_intervention,polarity_flip,pearson_frame_prob__sufficiency_prob,-0.26141802065263414,0.23777192155248542,3,-0.2614 +/- 0.2378
within_intervention,polarity_flip,pearson_max_abs_off_diagonal,0.9971940295833139,0.00251953670809702,3,0.9972 +/- 0.0025
within_intervention,polarity_flip,pearson_mean_abs_off_diagonal,0.4173879346076325,0.11864071216603773,3,0.4174 +/- 0.1186
within_intervention,polarity_flip,pearson_predicate_coverage_prob__entitlement_prob,0.12813607820195047,0.3124172195785225,3,0.1281 +/- 0.3124
within_intervention,polarity_flip,pearson_predicate_coverage_prob__polarity_margin,-0.4894965948753533,0.19224077173259418,3,-0.4895 +/- 0.1922
within_intervention,polarity_flip,pearson_predicate_coverage_prob__sufficiency_prob,-0.5530748458983363,0.21241525051487598,3,-0.5531 +/- 0.2124
within_intervention,polarity_flip,pearson_sufficiency_prob__entitlement_prob,-0.202469551856479,0.2622534559334247,3,-0.2025 +/- 0.2623
within_intervention,polarity_flip,pearson_sufficiency_prob__polarity_margin,0.9311260951178885,0.05055670112710797,3,0.9311 +/- 0.0506
within_intervention,polarity_flip,spearman_entitlement_prob__polarity_margin,-0.05460776141520792,0.0861838783333118,3,-0.0546 +/- 0.0862
within_intervention,polarity_flip,spearman_frame_prob__entitlement_prob,0.9908493099935166,0.007306123826443504,3,0.9908 +/- 0.0073
within_intervention,polarity_flip,spearman_frame_prob__polarity_margin,-0.12388626470315828,0.04101358822841821,3,-0.1239 +/- 0.0410
within_intervention,polarity_flip,spearman_frame_prob__predicate_coverage_prob,0.1580817721888127,0.28318166261625183,3,0.1581 +/- 0.2832
within_intervention,polarity_flip,spearman_frame_prob__sufficiency_prob,-0.42483357890727946,0.1598720514702355,3,-0.4248 +/- 0.1599
within_intervention,polarity_flip,spearman_max_abs_off_diagonal,0.9908493099935166,0.007306123826443504,3,0.9908 +/- 0.0073
within_intervention,polarity_flip,spearman_mean_abs_off_diagonal,0.426052714958133,0.09399024875958222,3,0.4261 +/- 0.0940
within_intervention,polarity_flip,spearman_predicate_coverage_prob__entitlement_prob,0.14446657832087081,0.2848639420906119,3,0.1445 +/- 0.2849
within_intervention,polarity_flip,spearman_predicate_coverage_prob__polarity_margin,-0.4843503547304429,0.15928171755727752,3,-0.4844 +/- 0.1593
within_intervention,polarity_flip,spearman_predicate_coverage_prob__sufficiency_prob,-0.6035632917149107,0.21659511125251105,3,-0.6036 +/- 0.2166
within_intervention,polarity_flip,spearman_sufficiency_prob__entitlement_prob,-0.352248520147506,0.19322413775851344,3,-0.3522 +/- 0.1932
within_intervention,polarity_flip,spearman_sufficiency_prob__polarity_margin,0.741848479152687,0.021215956854822103,3,0.7418 +/- 0.0212
within_intervention,predicate_swap,n,60.0,0.0,3,60.0000 +/- 0.0000
within_intervention,predicate_swap,pearson_entitlement_prob__polarity_margin,0.49416835377984664,0.030490218412595402,3,0.4942 +/- 0.0305
within_intervention,predicate_swap,pearson_frame_prob__entitlement_prob,-0.2716208596886701,0.23008587918668616,3,-0.2716 +/- 0.2301
within_intervention,predicate_swap,pearson_frame_prob__polarity_margin,-0.21442596872891803,0.08794857514204775,3,-0.2144 +/- 0.0879
within_intervention,predicate_swap,pearson_frame_prob__predicate_coverage_prob,-0.2897672032612648,0.21345117669944647,3,-0.2898 +/- 0.2135
within_intervention,predicate_swap,pearson_frame_prob__sufficiency_prob,0.23213252321886424,0.18679360344684462,3,0.2321 +/- 0.1868
within_intervention,predicate_swap,pearson_max_abs_off_diagonal,0.9995121120744029,0.000549422853529243,3,0.9995 +/- 0.0005
within_intervention,predicate_swap,pearson_mean_abs_off_diagonal,0.5328844716930893,0.06327974836298982,3,0.5329 +/- 0.0633
within_intervention,predicate_swap,pearson_predicate_coverage_prob__entitlement_prob,0.9995121120744029,0.000549422853529243,3,0.9995 +/- 0.0005
within_intervention,predicate_swap,pearson_predicate_coverage_prob__polarity_margin,0.49611702486849807,0.036646831104167235,3,0.4961 +/- 0.0366
within_intervention,predicate_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.8568811518622216,0.022287632963877847,3,-0.8569 +/- 0.0223
within_intervention,predicate_swap,pearson_sufficiency_prob__entitlement_prob,-0.8571071229116972,0.019577085164377023,3,-0.8571 +/- 0.0196
within_intervention,predicate_swap,pearson_sufficiency_prob__polarity_margin,-0.6171123965365092,0.05574463880431648,3,-0.6171 +/- 0.0557
within_intervention,predicate_swap,spearman_entitlement_prob__polarity_margin,0.5591553209224784,0.15564934874612144,3,0.5592 +/- 0.1556
within_intervention,predicate_swap,spearman_frame_prob__entitlement_prob,0.18017967954061312,0.04586140113685106,3,0.1802 +/- 0.0459
within_intervention,predicate_swap,spearman_frame_prob__polarity_margin,0.09845327405760858,0.1851260028956677,3,0.0985 +/- 0.1851
within_intervention,predicate_swap,spearman_frame_prob__predicate_coverage_prob,0.13172177456700937,0.014145228231519584,3,0.1317 +/- 0.0141
within_intervention,predicate_swap,spearman_frame_prob__sufficiency_prob,-0.2893806990280986,0.1150168026506913,3,-0.2894 +/- 0.1150
within_intervention,predicate_swap,spearman_max_abs_off_diagonal,0.9946281374455866,0.006849974801282788,3,0.9946 +/- 0.0068
within_intervention,predicate_swap,spearman_mean_abs_off_diagonal,0.42808705546765125,0.023987632663789536,3,0.4281 +/- 0.0240
within_intervention,predicate_swap,spearman_predicate_coverage_prob__entitlement_prob,0.9946281374455866,0.006849974801282788,3,0.9946 +/- 0.0068
within_intervention,predicate_swap,spearman_predicate_coverage_prob__polarity_margin,0.5624340094470687,0.16642999972175032,3,0.5624 +/- 0.1664
within_intervention,predicate_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.5286449288960051,0.1444248065807004,3,-0.5286 +/- 0.1444
within_intervention,predicate_swap,spearman_sufficiency_prob__entitlement_prob,-0.5496788415670079,0.13546930707936514,3,-0.5497 +/- 0.1355
within_intervention,predicate_swap,spearman_sufficiency_prob__polarity_margin,-0.36147580084715886,0.017143919214093757,3,-0.3615 +/- 0.0171
within_intervention,role_swap,n,60.0,0.0,3,60.0000 +/- 0.0000
within_intervention,role_swap,pearson_entitlement_prob__polarity_margin,0.2361981985825069,0.09072910664100843,3,0.2362 +/- 0.0907
within_intervention,role_swap,pearson_frame_prob__entitlement_prob,0.9769245402892612,0.028383434275104,3,0.9769 +/- 0.0284
within_intervention,role_swap,pearson_frame_prob__polarity_margin,0.23237406006394176,0.08488804737849431,3,0.2324 +/- 0.0849
within_intervention,role_swap,pearson_frame_prob__predicate_coverage_prob,-0.41692311956049877,0.3534801492174028,3,-0.4169 +/- 0.3535
within_intervention,role_swap,pearson_frame_prob__sufficiency_prob,-0.6799293890890715,0.16873221179120862,3,-0.6799 +/- 0.1687
within_intervention,role_swap,pearson_max_abs_off_diagonal,0.9769245402892612,0.028383434275104,3,0.9769 +/- 0.0284
within_intervention,role_swap,pearson_mean_abs_off_diagonal,0.4002469211913768,0.07582767191486857,3,0.4002 +/- 0.0758
within_intervention,role_swap,pearson_predicate_coverage_prob__entitlement_prob,-0.2766513520262758,0.3470101530763238,3,-0.2767 +/- 0.3470
within_intervention,role_swap,pearson_predicate_coverage_prob__polarity_margin,-0.08591004374487038,0.10400330498831478,3,-0.0859 +/- 0.1040
within_intervention,role_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.11097105360151106,0.18668994134169528,3,-0.1110 +/- 0.1867
within_intervention,role_swap,pearson_sufficiency_prob__entitlement_prob,-0.7439817305392067,0.1295682345749145,3,-0.7440 +/- 0.1296
within_intervention,role_swap,pearson_sufficiency_prob__polarity_margin,-0.14564299408179665,0.1577411380702372,3,-0.1456 +/- 0.1577
within_intervention,role_swap,spearman_entitlement_prob__polarity_margin,0.49560062980457537,0.16984743771174157,3,0.4956 +/- 0.1698
within_intervention,role_swap,spearman_frame_prob__entitlement_prob,0.968565342224692,0.04716894908320593,3,0.9686 +/- 0.0472
within_intervention,role_swap,spearman_frame_prob__polarity_margin,0.4847828100398259,0.15418574379312075,3,0.4848 +/- 0.1542
within_intervention,role_swap,spearman_frame_prob__predicate_coverage_prob,-0.05005094007594702,0.13926114234218223,3,-0.0501 +/- 0.1393
within_intervention,role_swap,spearman_frame_prob__sufficiency_prob,-0.5832115475160133,0.10557038582939073,3,-0.5832 +/- 0.1056
within_intervention,role_swap,spearman_max_abs_off_diagonal,0.968565342224692,0.04716894908320593,3,0.9686 +/- 0.0472
within_intervention,role_swap,spearman_mean_abs_off_diagonal,0.42304254065133245,0.014526549394090028,3,0.4230 +/- 0.0145
within_intervention,role_swap,spearman_predicate_coverage_prob__entitlement_prob,-0.0033713068444938383,0.09751077178127325,3,-0.0034 +/- 0.0975
within_intervention,role_swap,spearman_predicate_coverage_prob__polarity_margin,-0.09467444660553857,0.33178088821275087,3,-0.0947 +/- 0.3318
within_intervention,role_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.4860721328810504,0.07232714615554832,3,-0.4861 +/- 0.0723
within_intervention,role_swap,spearman_sufficiency_prob__entitlement_prob,-0.6218889738634863,0.07228399230104841,3,-0.6219 +/- 0.0723
within_intervention,role_swap,spearman_sufficiency_prob__polarity_margin,-0.1799121946904884,0.13824355925405124,3,-0.1799 +/- 0.1382
within_intervention,time_swap,n,60.0,0.0,3,60.0000 +/- 0.0000
within_intervention,time_swap,pearson_entitlement_prob__polarity_margin,0.38544221297914216,0.3665306103648835,3,0.3854 +/- 0.3665
within_intervention,time_swap,pearson_frame_prob__entitlement_prob,0.9709594783097587,0.02492293292656175,3,0.9710 +/- 0.0249
within_intervention,time_swap,pearson_frame_prob__polarity_margin,0.3032005741943519,0.29869254684540647,3,0.3032 +/- 0.2987
within_intervention,time_swap,pearson_frame_prob__predicate_coverage_prob,0.5221634774258962,0.24084440680748895,3,0.5222 +/- 0.2408
within_intervention,time_swap,pearson_frame_prob__sufficiency_prob,-0.7893322279624173,0.200849609288405,3,-0.7893 +/- 0.2008
within_intervention,time_swap,pearson_max_abs_off_diagonal,0.9709594783097587,0.02492293292656175,3,0.9710 +/- 0.0249
within_intervention,time_swap,pearson_mean_abs_off_diagonal,0.602274028273552,0.20308474222531483,3,0.6023 +/- 0.2031
within_intervention,time_swap,pearson_predicate_coverage_prob__entitlement_prob,0.6748681516291302,0.22485020194489386,3,0.6749 +/- 0.2249
within_intervention,time_swap,pearson_predicate_coverage_prob__polarity_margin,0.41055152808268186,0.5231782746355621,3,0.4106 +/- 0.5232
within_intervention,time_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.6305311252467284,0.21833733703932606,3,-0.6305 +/- 0.2183
within_intervention,time_swap,pearson_sufficiency_prob__entitlement_prob,-0.8230036519535973,0.14922281720847247,3,-0.8230 +/- 0.1492
within_intervention,time_swap,pearson_sufficiency_prob__polarity_margin,-0.39282595991259267,0.3647765234192484,3,-0.3928 +/- 0.3648
within_intervention,time_swap,spearman_entitlement_prob__polarity_margin,0.13036954709641566,0.0778382588565146,3,0.1304 +/- 0.0778
within_intervention,time_swap,spearman_frame_prob__entitlement_prob,0.9976845420024082,0.0019253029769131169,3,0.9977 +/- 0.0019
within_intervention,time_swap,spearman_frame_prob__polarity_margin,0.11490228767250162,0.06578620520340321,3,0.1149 +/- 0.0658
within_intervention,time_swap,spearman_frame_prob__predicate_coverage_prob,0.23843853339941398,0.15843054964318046,3,0.2384 +/- 0.1584
within_intervention,time_swap,spearman_frame_prob__sufficiency_prob,-0.670630730758544,0.15514850700200322,3,-0.6706 +/- 0.1551
within_intervention,time_swap,spearman_max_abs_off_diagonal,0.9976845420024082,0.0019253029769131169,3,0.9977 +/- 0.0019
within_intervention,time_swap,spearman_mean_abs_off_diagonal,0.39039441964820765,0.059538190561813635,3,0.3904 +/- 0.0595
within_intervention,time_swap,spearman_predicate_coverage_prob__entitlement_prob,0.26138938987258914,0.14528002278311442,3,0.2614 +/- 0.1453
within_intervention,time_swap,spearman_predicate_coverage_prob__polarity_margin,0.28279327553488753,0.23175113223239305,3,0.2828 +/- 0.2318
within_intervention,time_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.42642626710187875,0.09058894488040153,3,-0.4264 +/- 0.0906
within_intervention,time_swap,spearman_sufficiency_prob__entitlement_prob,-0.668389367416875,0.1533543555023331,3,-0.6684 +/- 0.1534
within_intervention,time_swap,spearman_sufficiency_prob__polarity_margin,-0.11292025562656294,0.09137941232028741,3,-0.1129 +/- 0.0914
within_intervention,title_name_swap,n,60.0,0.0,3,60.0000 +/- 0.0000
within_intervention,title_name_swap,pearson_entitlement_prob__polarity_margin,0.39582275102430226,0.15585164210150906,3,0.3958 +/- 0.1559
within_intervention,title_name_swap,pearson_frame_prob__entitlement_prob,0.970242266924305,0.00842946050544443,3,0.9702 +/- 0.0084
within_intervention,title_name_swap,pearson_frame_prob__polarity_margin,0.32989291601949,0.2547170861109,3,0.3299 +/- 0.2547
within_intervention,title_name_swap,pearson_frame_prob__predicate_coverage_prob,0.6159826187686562,0.39192582737657367,3,0.6160 +/- 0.3919
within_intervention,title_name_swap,pearson_frame_prob__sufficiency_prob,-0.3578099210131045,0.38399574889094934,3,-0.3578 +/- 0.3840
within_intervention,title_name_swap,pearson_max_abs_off_diagonal,0.970242266924305,0.00842946050544443,3,0.9702 +/- 0.0084
within_intervention,title_name_swap,pearson_mean_abs_off_diagonal,0.49699425781478784,0.24769500070919712,3,0.4970 +/- 0.2477
within_intervention,title_name_swap,pearson_predicate_coverage_prob__entitlement_prob,0.6447866098405403,0.3676928429187093,3,0.6448 +/- 0.3677
within_intervention,title_name_swap,pearson_predicate_coverage_prob__polarity_margin,0.35986770827650255,0.3457302958251785,3,0.3599 +/- 0.3457
within_intervention,title_name_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.4395640790812931,0.4611480611747763,3,-0.4396 +/- 0.4611
within_intervention,title_name_swap,pearson_sufficiency_prob__entitlement_prob,-0.3484467462238166,0.3823333493179876,3,-0.3484 +/- 0.3823
within_intervention,title_name_swap,pearson_sufficiency_prob__polarity_margin,-0.0397838480323352,0.680217217770516,3,-0.0398 +/- 0.6802
within_intervention,title_name_swap,spearman_entitlement_prob__polarity_margin,-0.23526905621932018,0.24548502096538868,3,-0.2353 +/- 0.2455
within_intervention,title_name_swap,spearman_frame_prob__entitlement_prob,0.769899046031305,0.05507066609549912,3,0.7699 +/- 0.0551
within_intervention,title_name_swap,spearman_frame_prob__polarity_margin,-0.3444104843938131,0.3037041208666779,3,-0.3444 +/- 0.3037
within_intervention,title_name_swap,spearman_frame_prob__predicate_coverage_prob,0.3431138279151616,0.16434547844675138,3,0.3431 +/- 0.1643
within_intervention,title_name_swap,spearman_frame_prob__sufficiency_prob,-0.2900801306640885,0.37466170069556415,3,-0.2901 +/- 0.3747
within_intervention,title_name_swap,spearman_max_abs_off_diagonal,0.8139483189774938,0.057785174720870934,3,0.8139 +/- 0.0578
within_intervention,title_name_swap,spearman_mean_abs_off_diagonal,0.38198304504614616,0.09992941881472889,3,0.3820 +/- 0.0999
within_intervention,title_name_swap,spearman_predicate_coverage_prob__entitlement_prob,0.8028711679170139,0.07057947696096514,3,0.8029 +/- 0.0706
within_intervention,title_name_swap,spearman_predicate_coverage_prob__polarity_margin,0.03154579975919237,0.2955359204852555,3,0.0315 +/- 0.2955
within_intervention,title_name_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.11185536253706048,0.05752316745205981,3,-0.1119 +/- 0.0575
within_intervention,title_name_swap,spearman_sufficiency_prob__entitlement_prob,-0.25932192928554704,0.27005131865594995,3,-0.2593 +/- 0.2701
within_intervention,title_name_swap,spearman_sufficiency_prob__polarity_margin,0.3457163040107459,0.40070015370178863,3,0.3457 +/- 0.4007
