intervention_type,metric,mean,std,n,formatted
polarity_flip,pearson_mean_abs_off_diagonal,0.4173879346076325,0.11864071216603773,3,0.4174 +/- 0.1186
polarity_flip,pearson_predicate_coverage_prob__entitlement_prob,0.12813607820195047,0.3124172195785225,3,0.1281 +/- 0.3124
polarity_flip,pearson_predicate_coverage_prob__polarity_margin,-0.4894965948753533,0.19224077173259418,3,-0.4895 +/- 0.1922
polarity_flip,pearson_predicate_coverage_prob__sufficiency_prob,-0.5530748458983363,0.21241525051487598,3,-0.5531 +/- 0.2124
polarity_flip,pearson_sufficiency_prob__entitlement_prob,-0.202469551856479,0.2622534559334247,3,-0.2025 +/- 0.2623
polarity_flip,pearson_sufficiency_prob__polarity_margin,0.9311260951178885,0.05055670112710797,3,0.9311 +/- 0.0506
polarity_flip,spearman_entitlement_prob__polarity_margin,-0.05460776141520792,0.0861838783333118,3,-0.0546 +/- 0.0862
polarity_flip,spearman_frame_prob__entitlement_prob,0.9908493099935166,0.007306123826443504,3,0.9908 +/- 0.0073
polarity_flip,spearman_frame_prob__polarity_margin,-0.12388626470315828,0.04101358822841821,3,-0.1239 +/- 0.0410
polarity_flip,spearman_frame_prob__predicate_coverage_prob,0.1580817721888127,0.28318166261625183,3,0.1581 +/- 0.2832
polarity_flip,spearman_frame_prob__sufficiency_prob,-0.42483357890727946,0.1598720514702355,3,-0.4248 +/- 0.1599
polarity_flip,spearman_max_abs_off_diagonal,0.9908493099935166,0.007306123826443504,3,0.9908 +/- 0.0073
polarity_flip,spearman_mean_abs_off_diagonal,0.426052714958133,0.09399024875958222,3,0.4261 +/- 0.0940
polarity_flip,spearman_predicate_coverage_prob__entitlement_prob,0.14446657832087081,0.2848639420906119,3,0.1445 +/- 0.2849
polarity_flip,spearman_predicate_coverage_prob__polarity_margin,-0.4843503547304429,0.15928171755727752,3,-0.4844 +/- 0.1593
polarity_flip,spearman_predicate_coverage_prob__sufficiency_prob,-0.6035632917149107,0.21659511125251105,3,-0.6036 +/- 0.2166
polarity_flip,spearman_sufficiency_prob__entitlement_prob,-0.352248520147506,0.19322413775851344,3,-0.3522 +/- 0.1932
polarity_flip,spearman_sufficiency_prob__polarity_margin,0.741848479152687,0.021215956854822103,3,0.7418 +/- 0.0212
predicate_swap,n,60.0,0.0,3,60.0000 +/- 0.0000
predicate_swap,pearson_entitlement_prob__polarity_margin,0.49416835377984664,0.030490218412595402,3,0.4942 +/- 0.0305
predicate_swap,pearson_frame_prob__entitlement_prob,-0.2716208596886701,0.23008587918668616,3,-0.2716 +/- 0.2301
predicate_swap,pearson_frame_prob__polarity_margin,-0.21442596872891803,0.08794857514204775,3,-0.2144 +/- 0.0879
predicate_swap,pearson_frame_prob__predicate_coverage_prob,-0.2897672032612648,0.21345117669944647,3,-0.2898 +/- 0.2135
predicate_swap,pearson_frame_prob__sufficiency_prob,0.23213252321886424,0.18679360344684462,3,0.2321 +/- 0.1868
predicate_swap,pearson_max_abs_off_diagonal,0.9995121120744029,0.000549422853529243,3,0.9995 +/- 0.0005
predicate_swap,pearson_mean_abs_off_diagonal,0.5328844716930893,0.06327974836298982,3,0.5329 +/- 0.0633
predicate_swap,pearson_predicate_coverage_prob__entitlement_prob,0.9995121120744029,0.000549422853529243,3,0.9995 +/- 0.0005
predicate_swap,pearson_predicate_coverage_prob__polarity_margin,0.49611702486849807,0.036646831104167235,3,0.4961 +/- 0.0366
predicate_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.8568811518622216,0.022287632963877847,3,-0.8569 +/- 0.0223
predicate_swap,pearson_sufficiency_prob__entitlement_prob,-0.8571071229116972,0.019577085164377023,3,-0.8571 +/- 0.0196
predicate_swap,pearson_sufficiency_prob__polarity_margin,-0.6171123965365092,0.05574463880431648,3,-0.6171 +/- 0.0557
predicate_swap,spearman_entitlement_prob__polarity_margin,0.5591553209224784,0.15564934874612144,3,0.5592 +/- 0.1556
predicate_swap,spearman_frame_prob__entitlement_prob,0.18017967954061312,0.04586140113685106,3,0.1802 +/- 0.0459
predicate_swap,spearman_frame_prob__polarity_margin,0.09845327405760858,0.1851260028956677,3,0.0985 +/- 0.1851
predicate_swap,spearman_frame_prob__predicate_coverage_prob,0.13172177456700937,0.014145228231519584,3,0.1317 +/- 0.0141
predicate_swap,spearman_frame_prob__sufficiency_prob,-0.2893806990280986,0.1150168026506913,3,-0.2894 +/- 0.1150
predicate_swap,spearman_max_abs_off_diagonal,0.9946281374455866,0.006849974801282788,3,0.9946 +/- 0.0068
predicate_swap,spearman_mean_abs_off_diagonal,0.42808705546765125,0.023987632663789536,3,0.4281 +/- 0.0240
predicate_swap,spearman_predicate_coverage_prob__entitlement_prob,0.9946281374455866,0.006849974801282788,3,0.9946 +/- 0.0068
predicate_swap,spearman_predicate_coverage_prob__polarity_margin,0.5624340094470687,0.16642999972175032,3,0.5624 +/- 0.1664
predicate_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.5286449288960051,0.1444248065807004,3,-0.5286 +/- 0.1444
predicate_swap,spearman_sufficiency_prob__entitlement_prob,-0.5496788415670079,0.13546930707936514,3,-0.5497 +/- 0.1355
predicate_swap,spearman_sufficiency_prob__polarity_margin,-0.36147580084715886,0.017143919214093757,3,-0.3615 +/- 0.0171
role_swap,n,60.0,0.0,3,60.0000 +/- 0.0000
role_swap,pearson_entitlement_prob__polarity_margin,0.2361981985825069,0.09072910664100843,3,0.2362 +/- 0.0907
role_swap,pearson_frame_prob__entitlement_prob,0.9769245402892612,0.028383434275104,3,0.9769 +/- 0.0284
role_swap,pearson_frame_prob__polarity_margin,0.23237406006394176,0.08488804737849431,3,0.2324 +/- 0.0849
role_swap,pearson_frame_prob__predicate_coverage_prob,-0.41692311956049877,0.3534801492174028,3,-0.4169 +/- 0.3535
role_swap,pearson_frame_prob__sufficiency_prob,-0.6799293890890715,0.16873221179120862,3,-0.6799 +/- 0.1687
role_swap,pearson_max_abs_off_diagonal,0.9769245402892612,0.028383434275104,3,0.9769 +/- 0.0284
role_swap,pearson_mean_abs_off_diagonal,0.4002469211913768,0.07582767191486857,3,0.4002 +/- 0.0758
role_swap,pearson_predicate_coverage_prob__entitlement_prob,-0.2766513520262758,0.3470101530763238,3,-0.2767 +/- 0.3470
role_swap,pearson_predicate_coverage_prob__polarity_margin,-0.08591004374487038,0.10400330498831478,3,-0.0859 +/- 0.1040
role_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.11097105360151106,0.18668994134169528,3,-0.1110 +/- 0.1867
role_swap,pearson_sufficiency_prob__entitlement_prob,-0.7439817305392067,0.1295682345749145,3,-0.7440 +/- 0.1296
role_swap,pearson_sufficiency_prob__polarity_margin,-0.14564299408179665,0.1577411380702372,3,-0.1456 +/- 0.1577
role_swap,spearman_entitlement_prob__polarity_margin,0.49560062980457537,0.16984743771174157,3,0.4956 +/- 0.1698
role_swap,spearman_frame_prob__entitlement_prob,0.968565342224692,0.04716894908320593,3,0.9686 +/- 0.0472
role_swap,spearman_frame_prob__polarity_margin,0.4847828100398259,0.15418574379312075,3,0.4848 +/- 0.1542
role_swap,spearman_frame_prob__predicate_coverage_prob,-0.05005094007594702,0.13926114234218223,3,-0.0501 +/- 0.1393
role_swap,spearman_frame_prob__sufficiency_prob,-0.5832115475160133,0.10557038582939073,3,-0.5832 +/- 0.1056
role_swap,spearman_max_abs_off_diagonal,0.968565342224692,0.04716894908320593,3,0.9686 +/- 0.0472
role_swap,spearman_mean_abs_off_diagonal,0.42304254065133245,0.014526549394090028,3,0.4230 +/- 0.0145
role_swap,spearman_predicate_coverage_prob__entitlement_prob,-0.0033713068444938383,0.09751077178127325,3,-0.0034 +/- 0.0975
role_swap,spearman_predicate_coverage_prob__polarity_margin,-0.09467444660553857,0.33178088821275087,3,-0.0947 +/- 0.3318
role_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.4860721328810504,0.07232714615554832,3,-0.4861 +/- 0.0723
role_swap,spearman_sufficiency_prob__entitlement_prob,-0.6218889738634863,0.07228399230104841,3,-0.6219 +/- 0.0723
role_swap,spearman_sufficiency_prob__polarity_margin,-0.1799121946904884,0.13824355925405124,3,-0.1799 +/- 0.1382
time_swap,n,60.0,0.0,3,60.0000 +/- 0.0000
time_swap,pearson_entitlement_prob__polarity_margin,0.38544221297914216,0.3665306103648835,3,0.3854 +/- 0.3665
time_swap,pearson_frame_prob__entitlement_prob,0.9709594783097587,0.02492293292656175,3,0.9710 +/- 0.0249
time_swap,pearson_frame_prob__polarity_margin,0.3032005741943519,0.29869254684540647,3,0.3032 +/- 0.2987
time_swap,pearson_frame_prob__predicate_coverage_prob,0.5221634774258962,0.24084440680748895,3,0.5222 +/- 0.2408
time_swap,pearson_frame_prob__sufficiency_prob,-0.7893322279624173,0.200849609288405,3,-0.7893 +/- 0.2008
time_swap,pearson_max_abs_off_diagonal,0.9709594783097587,0.02492293292656175,3,0.9710 +/- 0.0249
time_swap,pearson_mean_abs_off_diagonal,0.602274028273552,0.20308474222531483,3,0.6023 +/- 0.2031
time_swap,pearson_predicate_coverage_prob__entitlement_prob,0.6748681516291302,0.22485020194489386,3,0.6749 +/- 0.2249
time_swap,pearson_predicate_coverage_prob__polarity_margin,0.41055152808268186,0.5231782746355621,3,0.4106 +/- 0.5232
time_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.6305311252467284,0.21833733703932606,3,-0.6305 +/- 0.2183
time_swap,pearson_sufficiency_prob__entitlement_prob,-0.8230036519535973,0.14922281720847247,3,-0.8230 +/- 0.1492
time_swap,pearson_sufficiency_prob__polarity_margin,-0.39282595991259267,0.3647765234192484,3,-0.3928 +/- 0.3648
time_swap,spearman_entitlement_prob__polarity_margin,0.13036954709641566,0.0778382588565146,3,0.1304 +/- 0.0778
time_swap,spearman_frame_prob__entitlement_prob,0.9976845420024082,0.0019253029769131169,3,0.9977 +/- 0.0019
time_swap,spearman_frame_prob__polarity_margin,0.11490228767250162,0.06578620520340321,3,0.1149 +/- 0.0658
time_swap,spearman_frame_prob__predicate_coverage_prob,0.23843853339941398,0.15843054964318046,3,0.2384 +/- 0.1584
time_swap,spearman_frame_prob__sufficiency_prob,-0.670630730758544,0.15514850700200322,3,-0.6706 +/- 0.1551
time_swap,spearman_max_abs_off_diagonal,0.9976845420024082,0.0019253029769131169,3,0.9977 +/- 0.0019
time_swap,spearman_mean_abs_off_diagonal,0.39039441964820765,0.059538190561813635,3,0.3904 +/- 0.0595
time_swap,spearman_predicate_coverage_prob__entitlement_prob,0.26138938987258914,0.14528002278311442,3,0.2614 +/- 0.1453
time_swap,spearman_predicate_coverage_prob__polarity_margin,0.28279327553488753,0.23175113223239305,3,0.2828 +/- 0.2318
time_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.42642626710187875,0.09058894488040153,3,-0.4264 +/- 0.0906
time_swap,spearman_sufficiency_prob__entitlement_prob,-0.668389367416875,0.1533543555023331,3,-0.6684 +/- 0.1534
time_swap,spearman_sufficiency_prob__polarity_margin,-0.11292025562656294,0.09137941232028741,3,-0.1129 +/- 0.0914
title_name_swap,n,60.0,0.0,3,60.0000 +/- 0.0000
title_name_swap,pearson_entitlement_prob__polarity_margin,0.39582275102430226,0.15585164210150906,3,0.3958 +/- 0.1559
title_name_swap,pearson_frame_prob__entitlement_prob,0.970242266924305,0.00842946050544443,3,0.9702 +/- 0.0084
title_name_swap,pearson_frame_prob__polarity_margin,0.32989291601949,0.2547170861109,3,0.3299 +/- 0.2547
title_name_swap,pearson_frame_prob__predicate_coverage_prob,0.6159826187686562,0.39192582737657367,3,0.6160 +/- 0.3919
title_name_swap,pearson_frame_prob__sufficiency_prob,-0.3578099210131045,0.38399574889094934,3,-0.3578 +/- 0.3840
title_name_swap,pearson_max_abs_off_diagonal,0.970242266924305,0.00842946050544443,3,0.9702 +/- 0.0084
title_name_swap,pearson_mean_abs_off_diagonal,0.49699425781478784,0.24769500070919712,3,0.4970 +/- 0.2477
title_name_swap,pearson_predicate_coverage_prob__entitlement_prob,0.6447866098405403,0.3676928429187093,3,0.6448 +/- 0.3677
title_name_swap,pearson_predicate_coverage_prob__polarity_margin,0.35986770827650255,0.3457302958251785,3,0.3599 +/- 0.3457
title_name_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.4395640790812931,0.4611480611747763,3,-0.4396 +/- 0.4611
title_name_swap,pearson_sufficiency_prob__entitlement_prob,-0.3484467462238166,0.3823333493179876,3,-0.3484 +/- 0.3823
title_name_swap,pearson_sufficiency_prob__polarity_margin,-0.0397838480323352,0.680217217770516,3,-0.0398 +/- 0.6802
title_name_swap,spearman_entitlement_prob__polarity_margin,-0.23526905621932018,0.24548502096538868,3,-0.2353 +/- 0.2455
title_name_swap,spearman_frame_prob__entitlement_prob,0.769899046031305,0.05507066609549912,3,0.7699 +/- 0.0551
title_name_swap,spearman_frame_prob__polarity_margin,-0.3444104843938131,0.3037041208666779,3,-0.3444 +/- 0.3037
title_name_swap,spearman_frame_prob__predicate_coverage_prob,0.3431138279151616,0.16434547844675138,3,0.3431 +/- 0.1643
title_name_swap,spearman_frame_prob__sufficiency_prob,-0.2900801306640885,0.37466170069556415,3,-0.2901 +/- 0.3747
title_name_swap,spearman_max_abs_off_diagonal,0.8139483189774938,0.057785174720870934,3,0.8139 +/- 0.0578
title_name_swap,spearman_mean_abs_off_diagonal,0.38198304504614616,0.09992941881472889,3,0.3820 +/- 0.0999
title_name_swap,spearman_predicate_coverage_prob__entitlement_prob,0.8028711679170139,0.07057947696096514,3,0.8029 +/- 0.0706
title_name_swap,spearman_predicate_coverage_prob__polarity_margin,0.03154579975919237,0.2955359204852555,3,0.0315 +/- 0.2955
title_name_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.11185536253706048,0.05752316745205981,3,-0.1119 +/- 0.0575
title_name_swap,spearman_sufficiency_prob__entitlement_prob,-0.25932192928554704,0.27005131865594995,3,-0.2593 +/- 0.2701
title_name_swap,spearman_sufficiency_prob__polarity_margin,0.3457163040107459,0.40070015370178863,3,0.3457 +/- 0.4007
