threshold,system,metric,mean,std,n,formatted
0.4,self_routed_strict,REFUTE_f1,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_strict,SUPPORT_f1,0.6675030840263197,0.0597589582089458,3,0.668 +/- 0.060
0.4,self_routed_strict,entitled_output_count,271.3333333333333,23.544284515213736,3,271.333 +/- 23.544
0.4,self_routed_strict,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_strict,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_strict,polarity_flip_output_ok,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_strict,polarity_flip_internal_ok,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_strict,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_strict,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_strict,paraphrase_preserved,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_strict,predicate_disentangled,0.9611111111111111,0.01924500897298752,3,0.961 +/- 0.019
0.4,self_routed_strict,polarity_flip_preserved_and_reversed,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_strict,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_strict,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_strict,entity_frame_lower,0.9611111111111111,0.03849001794597504,3,0.961 +/- 0.038
0.4,self_routed_strict,event_frame_lower,0.9388888888888888,0.04194352464039301,3,0.939 +/- 0.042
0.5,raw_classifier_only,final_accuracy,0.9277777777777777,0.003916731363210106,3,0.928 +/- 0.004
0.5,raw_classifier_only,final_macro_f1,0.9034495125151037,0.005338634778044427,3,0.903 +/- 0.005
0.5,raw_classifier_only,NOT_ENTITLED_f1,0.9508274861704922,0.0027122411234541135,3,0.951 +/- 0.003
0.5,raw_classifier_only,REFUTE_f1,0.998158379373849,0.0031897804927603552,3,0.998 +/- 0.003
0.5,raw_classifier_only,SUPPORT_f1,0.76136267200097,0.012779489816350346,3,0.761 +/- 0.013
